player,season,team,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
Javier Manquillo,2021-2022,Newcastle Utd,19,15,1257,14.0,1,2,3,1,0,0,5,0,0.3,0.3,0.3,0.6,6,22,0.07,0.14,0.21,0.07,0.21,0.02,0.02,0.04,0.02,0.04
Fernando Marçal,2021-2022,Wolves,18,17,1449,16.1,0,0,0,0,0,0,3,0,0.4,0.4,0.6,1.0,39,50,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06
Solly March,2021-2022,Brighton,31,17,1746,19.4,0,2,2,0,0,0,1,0,1.2,1.2,2.3,3.5,71,69,0.0,0.1,0.1,0.0,0.1,0.06,0.12,0.18,0.06,0.18
Pablo Marí,2021-2022,Arsenal,2,2,180,2.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,0,9,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.1,0.04,0.1
Anthony Martial,2021-2022,Manchester Utd,8,2,212,2.4,1,0,1,1,0,0,0,0,0.7,0.7,0.0,0.7,10,14,0.42,0.0,0.42,0.42,0.42,0.28,0.0,0.28,0.28,0.28
Gabriel Martinelli,2021-2022,Arsenal,29,21,1860,20.7,6,6,12,5,1,1,3,1,7.3,6.6,4.3,11.0,79,37,0.29,0.29,0.58,0.24,0.53,0.35,0.21,0.56,0.32,0.53
Emiliano Martínez,2021-2022,Aston Villa,36,36,3240,36.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam Masina,2021-2022,Watford,15,13,1077,12.0,0,1,1,0,0,0,0,0,0.3,0.3,0.7,1.0,9,37,0.0,0.08,0.08,0.0,0.08,0.03,0.06,0.08,0.03,0.08
Arthur Masuaku,2021-2022,West Ham,13,6,650,7.2,1,1,2,1,0,0,1,0,0.1,0.1,0.8,0.9,16,33,0.14,0.14,0.28,0.14,0.28,0.01,0.12,0.12,0.01,0.12
Juan Mata,2021-2022,Manchester Utd,7,2,235,2.6,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.6,8,16,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.22,0.12,0.22
Jean-Philippe Mateta,2021-2022,Crystal Palace,22,13,1145,12.7,5,1,6,5,0,0,2,0,5.8,5.8,1.3,7.1,16,6,0.39,0.08,0.47,0.39,0.47,0.46,0.1,0.56,0.46,0.56
Nemanja Matić,2021-2022,Manchester Utd,23,16,1382,15.4,0,4,4,0,0,0,3,0,0.2,0.2,2.0,2.2,32,98,0.0,0.26,0.26,0.0,0.26,0.01,0.13,0.14,0.01,0.14
Joël Matip,2021-2022,Liverpool,31,31,2790,31.0,3,3,6,3,0,0,2,0,3.4,3.4,1.3,4.6,55,186,0.1,0.1,0.19,0.1,0.19,0.11,0.04,0.15,0.11,0.15
Neal Maupay,2021-2022,Brighton,32,25,2276,25.3,8,2,10,7,1,2,7,0,8.7,7.1,2.4,9.5,21,48,0.32,0.08,0.4,0.28,0.36,0.34,0.1,0.44,0.28,0.38
Bryan Mbeumo,2021-2022,Brentford,35,34,2905,32.3,4,7,11,3,1,1,4,0,9.3,8.5,3.7,12.2,81,56,0.12,0.22,0.34,0.09,0.31,0.29,0.11,0.4,0.26,0.38
James McArthur,2021-2022,Crystal Palace,21,15,1439,16.0,0,3,3,0,0,0,4,0,0.3,0.3,1.4,1.7,29,84,0.0,0.19,0.19,0.0,0.19,0.02,0.09,0.11,0.02,0.11
James Mcatee,2021-2022,Manchester City,2,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,2,1,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37
Kasey McAteer,2021-2022,Leicester City,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liam McCarron,2021-2022,Leeds United,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alex McCarthy,2021-2022,Southampton,17,17,1530,17.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
John McGinn,2021-2022,Aston Villa,35,35,3090,34.3,3,4,7,3,0,0,8,0,1.5,1.5,5.3,6.8,52,196,0.09,0.12,0.2,0.09,0.2,0.04,0.15,0.2,0.04,0.2
Stuart McKinstry,2021-2022,Leeds United,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenny McLean,2021-2022,Norwich City,31,29,2706,30.1,1,0,1,1,0,0,3,0,1.8,1.8,0.8,2.6,32,99,0.03,0.0,0.03,0.03,0.03,0.06,0.03,0.09,0.06,0.09
Dwight McNeil,2021-2022,Burnley,38,35,3107,34.5,0,1,1,0,0,0,1,0,2.3,2.3,4.6,6.9,93,104,0.0,0.03,0.03,0.0,0.03,0.07,0.13,0.2,0.07,0.2
Scott McTominay,2021-2022,Manchester Utd,30,28,2387,26.5,1,1,2,1,0,0,9,0,1.4,1.4,1.5,2.9,40,125,0.04,0.04,0.08,0.04,0.08,0.05,0.06,0.11,0.05,0.11
Ben Mee,2021-2022,Burnley,21,21,1839,20.4,3,0,3,3,0,0,3,0,2.3,2.3,1.0,3.4,3,38,0.15,0.0,0.15,0.15,0.15,0.11,0.05,0.17,0.11,0.17
Hannibal Mejbri,2021-2022,Manchester Utd,2,1,68,0.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
Benjamin Mendy,2021-2022,Manchester City,1,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,9,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16
Edouard Mendy,2021-2022,Chelsea,34,34,3060,34.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nampalys Mendy,2021-2022,Leicester City,14,12,1032,11.5,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,9,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Illan Meslier,2021-2022,Leeds United,38,38,3384,37.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luka Milivojević,2021-2022,Crystal Palace,15,9,774,8.6,0,0,0,0,0,0,1,0,0.3,0.3,0.7,1.0,2,37,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11
James Milner,2021-2022,Liverpool,24,9,853,9.5,0,1,1,0,0,0,2,0,0.4,0.4,2.2,2.5,9,73,0.0,0.11,0.11,0.0,0.11,0.04,0.23,0.26,0.04,0.26
Yerry Mina,2021-2022,Everton,13,11,846,9.4,0,0,0,0,0,0,3,0,0.3,0.3,0.0,0.3,1,20,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03
Takumi Minamino,2021-2022,Liverpool,11,1,186,2.1,3,0,3,3,0,0,1,0,1.6,1.6,0.5,2.2,2,5,1.45,0.0,1.45,1.45,1.45,0.79,0.25,1.04,0.79,1.04
Tyrone Mings,2021-2022,Aston Villa,36,35,3189,35.4,1,3,4,1,0,0,11,0,1.6,1.6,1.6,3.3,23,91,0.03,0.08,0.11,0.03,0.11,0.05,0.05,0.09,0.05,0.09
Tyrick Mitchell,2021-2022,Crystal Palace,36,35,3101,34.5,0,2,2,0,0,0,1,0,0.2,0.2,1.7,1.9,41,134,0.0,0.06,0.06,0.0,0.06,0.01,0.05,0.05,0.01,0.05
Jakub Moder,2021-2022,Brighton,28,19,1701,18.9,0,3,3,0,0,0,1,0,2.6,2.6,2.2,4.8,42,89,0.0,0.16,0.16,0.0,0.16,0.14,0.12,0.25,0.14,0.25
Wesley Moraes,2021-2022,Aston Villa,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Morton,2021-2022,Liverpool,2,1,66,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Mount,2021-2022,Chelsea,32,27,2363,26.3,11,10,21,10,1,1,4,0,8.0,7.2,6.7,14.0,92,164,0.42,0.38,0.8,0.38,0.76,0.31,0.26,0.56,0.28,0.53
Lucas Moura,2021-2022,Tottenham,34,19,1775,19.7,2,6,8,2,0,0,4,0,2.7,2.7,5.0,7.7,48,99,0.1,0.3,0.41,0.1,0.41,0.14,0.25,0.39,0.14,0.39
João Moutinho,2021-2022,Wolves,35,34,2970,33.0,2,1,3,2,0,0,4,0,1.3,1.3,2.7,3.9,42,196,0.06,0.03,0.09,0.06,0.09,0.04,0.08,0.12,0.04,0.12
Bali Mumba,2021-2022,Norwich City,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Murphy,2021-2022,Newcastle Utd,33,13,1473,16.4,1,2,3,1,0,0,4,0,2.2,2.2,2.6,4.8,51,44,0.06,0.12,0.18,0.06,0.18,0.13,0.16,0.29,0.13,0.29
Enock Mwepu,2021-2022,Brighton,18,12,996,11.1,2,4,6,2,0,0,2,0,2.1,2.1,1.6,3.7,22,27,0.18,0.36,0.54,0.18,0.54,0.19,0.14,0.33,0.19,0.33
Vitaliy Mykolenko,2021-2022,Everton,13,12,1055,11.7,1,0,1,1,0,0,0,0,0.5,0.5,0.8,1.2,8,27,0.09,0.0,0.09,0.09,0.09,0.04,0.06,0.11,0.04,0.11
Marvelous Nakamba,2021-2022,Aston Villa,16,10,904,10.0,0,0,0,0,0,0,5,0,0.0,0.0,0.0,0.0,5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wilfred Ndidi,2021-2022,Leicester City,19,18,1618,18.0,0,0,0,0,0,0,4,0,0.7,0.7,0.0,0.8,14,57,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04
Tanguy Ndombele,2021-2022,Tottenham,9,6,484,5.4,1,1,2,1,0,0,1,0,0.4,0.4,0.4,0.8,14,21,0.19,0.19,0.37,0.19,0.37,0.08,0.07,0.16,0.08,0.16
Reiss Nelson,2021-2022,Arsenal,1,0,20,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.24,0.21,0.45,0.24,0.45
Pedro Neto,2021-2022,Wolves,13,5,466,5.2,1,1,2,1,0,0,3,0,1.5,1.5,1.0,2.5,27,10,0.19,0.19,0.39,0.19,0.39,0.29,0.2,0.49,0.29,0.49
Rúben Neves,2021-2022,Wolves,33,31,2661,29.6,4,2,6,4,0,0,9,0,1.1,1.1,3.1,4.3,34,202,0.14,0.07,0.2,0.14,0.2,0.04,0.11,0.14,0.04,0.14
Jeremy Ngakia,2021-2022,Watford,16,9,903,10.0,0,0,0,0,0,0,0,0,0.1,0.1,0.5,0.6,18,39,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
Saúl Ñíguez,2021-2022,Chelsea,10,5,480,5.3,0,0,0,0,0,0,1,0,0.3,0.3,0.5,0.9,4,15,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.16,0.07,0.16
Eddie Nketiah,2021-2022,Arsenal,21,8,835,9.3,5,1,6,5,0,0,3,0,4.4,4.4,2.0,6.4,27,21,0.54,0.11,0.65,0.54,0.65,0.47,0.22,0.69,0.47,0.69
Nicolas Nkoulou,2021-2022,Watford,3,2,168,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Mark Noble,2021-2022,West Ham,11,3,332,3.7,1,0,1,0,1,2,0,0,1.6,0.0,0.0,0.0,2,14,0.27,0.0,0.27,0.0,0.0,0.43,0.0,0.43,0.0,0.0
Mathias Normann,2021-2022,Norwich City,23,20,1645,18.3,1,2,3,1,0,0,6,0,0.9,0.9,1.8,2.7,16,75,0.05,0.11,0.16,0.05,0.16,0.05,0.1,0.15,0.05,0.15
Christian Nørgaard,2021-2022,Brentford,35,35,3054,33.9,3,4,7,3,0,0,8,0,3.8,3.8,3.3,7.1,17,169,0.09,0.12,0.21,0.09,0.21,0.11,0.1,0.21,0.11,0.21
Angelo Ogbonna,2021-2022,West Ham,11,11,921,10.2,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,2,14,0.1,0.0,0.1,0.1,0.1,0.03,0.0,0.03,0.03,0.03
Michael Olise,2021-2022,Crystal Palace,26,12,1141,12.7,2,5,7,2,0,0,4,0,1.7,1.7,3.9,5.6,55,63,0.16,0.39,0.55,0.16,0.55,0.13,0.3,0.44,0.13,0.44
Robin Olsen,2021-2022,Aston Villa,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Omobamidele,2021-2022,Norwich City,5,4,382,4.2,1,0,1,1,0,0,1,0,0.2,0.2,0.0,0.2,6,14,0.24,0.0,0.24,0.24,0.24,0.06,0.0,0.06,0.06,0.06
Tyler Onyango,2021-2022,Everton,3,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.15,0.15
Frank Onyeka,2021-2022,Brentford,20,12,1045,11.6,0,0,0,0,0,0,4,0,0.8,0.8,0.2,1.0,18,35,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09
Divock Origi,2021-2022,Liverpool,7,0,133,1.5,3,0,3,3,0,0,0,0,1.5,1.5,0.0,1.5,3,2,2.03,0.0,2.03,2.03,2.03,1.02,0.0,1.02,1.02,1.02
Alex Oxlade-Chamberlain,2021-2022,Liverpool,17,9,785,8.7,2,1,3,2,0,0,0,0,1.3,1.3,1.1,2.5,34,61,0.23,0.11,0.34,0.23,0.34,0.15,0.13,0.28,0.15,0.28
Cole Palmer,2021-2022,Manchester City,4,1,123,1.4,0,0,0,0,0,0,0,0,0.4,0.4,0.2,0.6,3,3,0.0,0.0,0.0,0.0,0.0,0.31,0.16,0.47,0.31,0.47
Emerson Palmieri,2021-2022,Chelsea,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Partey,2021-2022,Arsenal,24,23,2028,22.5,2,1,3,2,0,0,6,0,2.8,2.8,1.0,3.8,20,119,0.09,0.04,0.13,0.09,0.13,0.12,0.05,0.17,0.12,0.17
Nicolas Pépé,2021-2022,Arsenal,20,5,696,7.7,1,2,3,1,0,0,0,0,2.6,2.6,1.7,4.3,20,17,0.13,0.26,0.39,0.13,0.39,0.34,0.22,0.56,0.34,0.56
Ricardo Pereira,2021-2022,Leicester City,14,13,991,11.0,1,3,4,1,0,0,3,0,0.7,0.7,1.3,2.0,28,43,0.09,0.27,0.36,0.09,0.36,0.06,0.12,0.18,0.06,0.18
Ayoze Pérez,2021-2022,Leicester City,14,6,445,4.9,2,3,5,2,0,0,0,1,1.6,1.6,1.6,3.2,16,18,0.4,0.61,1.01,0.4,1.01,0.32,0.32,0.64,0.32,0.64
Sonny Perkins,2021-2022,West Ham,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romain Perraud,2021-2022,Southampton,20,18,1623,18.0,0,1,1,0,0,0,3,0,0.5,0.5,0.7,1.2,34,48,0.0,0.06,0.06,0.0,0.06,0.03,0.04,0.07,0.03,0.07
Kalvin Phillips,2021-2022,Leeds United,20,18,1596,17.7,0,1,1,0,0,0,4,0,0.7,0.7,0.7,1.4,6,93,0.0,0.06,0.06,0.0,0.06,0.04,0.04,0.08,0.04,0.08
Jaden Philogene Bidace,2021-2022,Aston Villa,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Pickford,2021-2022,Everton,35,35,3150,35.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Pieters,2021-2022,Burnley,12,8,730,8.1,0,1,1,0,0,0,1,0,0.2,0.2,1.0,1.2,7,15,0.0,0.12,0.12,0.0,0.12,0.02,0.12,0.14,0.02,0.14
Ethan Pinnock,2021-2022,Brentford,32,32,2694,29.9,1,1,2,1,0,0,1,0,1.2,1.2,1.2,2.4,11,77,0.03,0.03,0.07,0.03,0.07,0.04,0.04,0.08,0.04,0.08
Daniel Podence,2021-2022,Wolves,26,15,1484,16.5,2,3,5,2,0,0,2,0,2.0,2.0,3.9,5.9,63,75,0.12,0.18,0.3,0.12,0.3,0.12,0.23,0.36,0.12,0.36
Paul Pogba,2021-2022,Manchester Utd,20,16,1349,15.0,1,9,10,1,0,0,7,1,2.6,2.6,3.5,6.1,34,117,0.07,0.6,0.67,0.07,0.67,0.18,0.23,0.41,0.18,0.41
Nick Pope,2021-2022,Burnley,36,36,3240,36.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Price,2021-2022,Everton,1,0,14,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.56,0.0,0.56,0.56,0.56
Teemu Pukki,2021-2022,Norwich City,37,37,3253,36.1,11,3,14,8,3,3,4,0,11.4,9.1,3.8,12.9,62,34,0.3,0.08,0.39,0.22,0.3,0.32,0.11,0.42,0.25,0.36
Christian Pulisic,2021-2022,Chelsea,22,13,1290,14.3,6,2,8,6,0,0,2,0,4.9,4.9,1.3,6.2,44,38,0.42,0.14,0.56,0.42,0.56,0.34,0.09,0.43,0.34,0.43
Przemysław Płacheta,2021-2022,Norwich City,12,6,504,5.6,0,0,0,0,0,0,1,0,0.4,0.4,0.8,1.1,19,10,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.2,0.07,0.2
Jesuran Rak Sakyi,2021-2022,Crystal Palace,2,1,80,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Ramsdale,2021-2022,Arsenal,34,34,3060,34.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jacob Ramsey,2021-2022,Aston Villa,34,29,2467,27.4,6,1,7,6,0,0,6,0,4.0,4.0,1.9,5.9,91,132,0.22,0.04,0.26,0.22,0.26,0.15,0.07,0.22,0.15,0.22
Raphinha,2021-2022,Leeds United,35,34,2915,32.4,11,3,14,7,4,4,7,0,10.2,7.0,7.5,14.5,89,134,0.34,0.09,0.43,0.22,0.31,0.31,0.23,0.54,0.22,0.45
Marcus Rashford,2021-2022,Manchester Utd,25,13,1235,13.7,4,2,6,4,0,0,2,0,2.9,2.9,2.1,5.0,50,28,0.29,0.15,0.44,0.29,0.44,0.21,0.15,0.36,0.21,0.36
Milot Rashica,2021-2022,Norwich City,31,25,2229,24.8,1,2,3,1,0,0,0,0,2.6,2.6,2.1,4.7,76,46,0.04,0.08,0.12,0.04,0.12,0.11,0.08,0.19,0.11,0.19
David Raya,2021-2022,Brentford,24,24,2160,24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Redmond,2021-2022,Southampton,27,20,1833,20.4,1,5,6,1,0,0,0,0,1.7,1.7,3.9,5.6,71,95,0.05,0.25,0.29,0.05,0.29,0.08,0.19,0.27,0.08,0.27
Sergio Reguilón,2021-2022,Tottenham,25,22,1916,21.3,2,3,5,2,0,0,4,0,3.0,3.0,3.3,6.4,63,50,0.09,0.14,0.23,0.09,0.23,0.14,0.16,0.3,0.14,0.3
Declan Rice,2021-2022,West Ham,36,35,3179,35.3,1,4,5,1,0,0,8,0,1.1,1.1,1.7,2.8,104,256,0.03,0.11,0.14,0.03,0.14,0.03,0.05,0.08,0.03,0.08
Taylor Richards,2021-2022,Brighton,2,0,25,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09
Richarlison,2021-2022,Everton,30,28,2523,28.0,10,5,15,7,3,3,9,0,9.2,6.8,3.6,10.4,44,42,0.36,0.18,0.54,0.25,0.43,0.33,0.13,0.46,0.24,0.37
Jaïro Riedewald,2021-2022,Crystal Palace,3,1,118,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07
Matt Ritchie,2021-2022,Newcastle Utd,18,14,1337,14.9,0,2,2,0,0,0,5,0,0.7,0.7,2.0,2.7,8,48,0.0,0.13,0.13,0.0,0.13,0.05,0.13,0.18,0.05,0.18
Connor Roberts,2021-2022,Burnley,21,19,1692,18.8,1,1,2,1,0,0,2,0,0.4,0.4,1.2,1.6,23,61,0.05,0.05,0.11,0.05,0.11,0.02,0.07,0.09,0.02,0.09
Tyler Roberts,2021-2022,Leeds United,23,7,987,11.0,1,1,2,1,0,0,5,0,2.4,2.4,1.0,3.4,17,29,0.09,0.09,0.18,0.09,0.18,0.22,0.09,0.31,0.22,0.31
Andrew Robertson,2021-2022,Liverpool,29,29,2537,28.2,3,10,13,3,0,0,5,1,1.4,1.4,5.6,7.0,96,186,0.11,0.35,0.46,0.11,0.46,0.05,0.2,0.25,0.05,0.25
Joe Rodon,2021-2022,Tottenham,3,0,89,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rodri,2021-2022,Manchester City,33,33,2884,32.0,7,2,9,7,0,0,5,0,2.3,2.3,1.4,3.7,43,285,0.22,0.06,0.28,0.22,0.28,0.07,0.04,0.11,0.07,0.11
Rodrigo,2021-2022,Leeds United,31,27,2265,25.2,6,1,7,5,1,1,9,0,4.2,3.5,3.1,6.6,47,105,0.24,0.04,0.28,0.2,0.24,0.17,0.12,0.29,0.14,0.26
Jay Rodriguez,2021-2022,Burnley,29,13,1382,15.4,2,2,4,2,0,0,3,0,4.8,4.8,2.1,6.9,18,19,0.13,0.13,0.26,0.13,0.26,0.31,0.14,0.45,0.31,0.45
Mads Roerslev,2021-2022,Brentford,21,12,1240,13.8,1,1,2,1,0,0,1,0,0.4,0.4,0.6,0.9,14,22,0.07,0.07,0.15,0.07,0.15,0.03,0.04,0.07,0.03,0.07
Cristian Romero,2021-2022,Tottenham,22,21,1844,20.5,1,0,1,1,0,0,8,0,0.5,0.5,0.3,0.7,23,65,0.05,0.0,0.05,0.05,0.05,0.02,0.01,0.04,0.02,0.04
Oriol Romeu,2021-2022,Southampton,36,34,2889,32.1,2,2,4,2,0,0,9,0,1.4,1.4,2.9,4.3,38,156,0.06,0.06,0.12,0.06,0.12,0.04,0.09,0.13,0.04,0.13
Cristiano Ronaldo,2021-2022,Manchester Utd,30,27,2456,27.3,18,3,21,15,3,3,8,0,17.7,15.4,2.9,18.2,67,64,0.66,0.11,0.77,0.55,0.66,0.65,0.11,0.75,0.56,0.67
Salomón Rondón,2021-2022,Everton,20,8,790,8.8,1,1,2,1,0,0,3,1,1.8,1.8,0.7,2.6,5,9,0.11,0.11,0.23,0.11,0.23,0.21,0.08,0.29,0.21,0.29
Danny Rose,2021-2022,Watford,8,7,689,7.7,0,0,0,0,0,0,4,0,0.2,0.2,0.8,1.0,12,33,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13
Jon Rowe,2021-2022,Norwich City,13,0,223,2.5,0,1,1,0,0,0,0,0,0.3,0.3,0.5,0.8,4,3,0.0,0.4,0.4,0.0,0.4,0.1,0.21,0.31,0.1,0.31
John Ruddy,2021-2022,Wolves,2,1,135,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antonio Rüdiger,2021-2022,Chelsea,34,34,3035,33.7,3,0,3,3,0,0,9,0,2.3,2.3,0.7,3.0,54,188,0.09,0.0,0.09,0.09,0.09,0.07,0.02,0.09,0.07,0.09
Lukas Rupp,2021-2022,Norwich City,19,7,769,8.5,0,0,0,0,0,0,0,0,0.7,0.7,1.4,2.0,17,35,0.0,0.0,0.0,0.0,0.0,0.08,0.16,0.24,0.08,0.24
José Sá,2021-2022,Wolves,37,37,3285,36.5,0,1,1,0,0,0,3,0,0.0,0.0,0.9,0.9,0,2,0.0,0.03,0.03,0.0,0.03,0.0,0.02,0.02,0.0,0.02
Allan Saint-Maximin,2021-2022,Newcastle Utd,35,31,2804,31.2,5,5,10,5,0,0,6,0,5.2,5.2,4.3,9.5,180,87,0.16,0.16,0.32,0.16,0.32,0.17,0.14,0.3,0.17,0.3
Romain Saïss,2021-2022,Wolves,31,31,2705,30.1,2,0,2,2,0,0,6,0,2.7,2.7,0.3,3.1,18,137,0.07,0.0,0.07,0.07,0.07,0.09,0.01,0.1,0.09,0.1
Bukayo Saka,2021-2022,Arsenal,38,36,2978,33.1,11,7,18,9,2,2,6,0,10.3,8.7,7.5,16.3,140,101,0.33,0.21,0.54,0.27,0.48,0.31,0.23,0.54,0.26,0.49
Mohamed Salah,2021-2022,Liverpool,35,30,2762,30.7,23,13,36,18,5,6,1,0,22.7,17.8,10.0,27.8,125,122,0.75,0.42,1.17,0.59,1.01,0.74,0.33,1.07,0.58,0.91
Mohammed Salisu,2021-2022,Southampton,34,33,2972,33.0,0,0,0,0,0,0,10,1,2.0,2.0,0.8,2.7,31,136,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
Albert Sambi Lokonga,2021-2022,Arsenal,19,12,1134,12.6,0,0,0,0,0,0,5,0,0.6,0.6,1.0,1.6,28,84,0.0,0.0,0.0,0.0,0.0,0.05,0.08,0.13,0.05,0.13
Davinson Sánchez,2021-2022,Tottenham,23,17,1631,18.1,2,0,2,2,0,0,4,0,2.1,2.1,0.3,2.4,21,65,0.11,0.0,0.11,0.11,0.11,0.11,0.02,0.13,0.11,0.13
Robert Sánchez,2021-2022,Brighton,37,37,3329,37.0,0,0,0,0,0,0,3,1,0.0,0.0,0.4,0.4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
