player,season,team,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
Pedro Brazão,2018-2019,Nice,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28
Anthony Briançon,2018-2019,Nîmes,33,33,2924,32.5,2,2,4,2,0,0,9,1,3.1,3.1,0.4,3.5,14,75,0.06,0.06,0.12,0.06,0.12,0.09,0.01,0.11,0.09,0.11
Jimmy Briand,2018-2019,Bordeaux,35,28,2495,27.7,7,3,10,6,1,1,1,0,7.0,6.2,2.9,9.1,26,72,0.25,0.11,0.36,0.22,0.32,0.25,0.11,0.36,0.22,0.33
Gianluigi Buffon,2018-2019,Paris S-G,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Burner,2018-2019,Nice,17,15,1352,15.0,0,0,0,0,0,0,3,0,0.2,0.2,1.5,1.8,20,45,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.12,0.02,0.12
Ludovic Butelle,2018-2019,Angers,36,36,3239,36.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rémy Cabella,2018-2019,Saint-Étienne,34,34,2997,33.3,8,4,12,7,1,1,5,1,9.9,9.1,5.4,14.5,224,279,0.24,0.12,0.36,0.21,0.33,0.3,0.16,0.46,0.27,0.44
Anthony Caci,2018-2019,Strasbourg,29,26,2298,25.5,0,1,1,0,0,0,1,0,0.2,0.2,0.7,0.8,32,94,0.0,0.04,0.04,0.0,0.04,0.01,0.03,0.03,0.01,0.03
Mathieu Cafaro,2018-2019,Reims,34,24,2095,23.3,7,3,10,7,0,0,5,0,3.6,3.6,2.9,6.5,62,79,0.3,0.13,0.43,0.3,0.43,0.15,0.13,0.28,0.15,0.28
Yannick Cahuzac,2018-2019,Toulouse,23,15,1431,15.9,1,0,1,1,0,0,8,1,0.3,0.3,0.5,0.8,5,38,0.06,0.0,0.06,0.06,0.06,0.02,0.03,0.05,0.02,0.05
Marc-Aurèle Caillard,2018-2019,Guingamp,21,21,1890,21.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duje Ćaleta-Car,2018-2019,Marseille,20,17,1547,17.2,0,0,0,0,0,0,1,2,0.8,0.8,0.0,0.8,13,40,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05
Mahdi Camara,2018-2019,Saint-Étienne,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Souleymane Camara,2018-2019,Montpellier,12,0,137,1.5,3,0,3,3,0,0,0,0,0.9,0.9,0.2,1.1,4,5,1.97,0.0,1.97,1.97,1.97,0.59,0.14,0.73,0.59,0.73
Eduardo Camavinga,2018-2019,Rennes,7,4,364,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.4,9,18,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,0.02,0.09
Pierrick Capelle,2018-2019,Angers,26,21,1842,20.5,3,3,6,3,0,0,2,0,2.7,2.7,3.3,6.1,45,74,0.15,0.15,0.29,0.15,0.29,0.13,0.16,0.3,0.13,0.3
Yoan Cardinale,2018-2019,Nice,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Diego Carlos,2018-2019,Nantes,35,35,3148,35.0,1,0,1,1,0,0,8,0,2.0,2.0,0.5,2.4,20,138,0.03,0.0,0.03,0.03,0.03,0.06,0.01,0.07,0.06,0.07
Louis Carnot,2018-2019,Guingamp,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.89,4.89,0.0,4.89
Lionel Carole,2018-2019,Strasbourg,23,20,1727,19.2,0,3,3,0,0,0,2,0,0.5,0.5,1.6,2.1,53,97,0.0,0.16,0.16,0.0,0.16,0.02,0.08,0.11,0.02,0.11
Moreto Cassamã,2018-2019,Reims,1,1,59,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Edinson Cavani,2018-2019,Paris S-G,21,20,1671,18.6,18,5,23,14,4,5,1,0,14.5,10.6,3.6,14.1,16,16,0.97,0.27,1.24,0.75,1.02,0.78,0.19,0.97,0.57,0.76
Zeki Çelik,2018-2019,Lille,34,34,2971,33.0,1,5,6,1,0,0,5,1,1.1,1.1,2.7,3.9,58,117,0.03,0.15,0.18,0.03,0.18,0.03,0.08,0.12,0.03,0.12
Nacer Chadli,2018-2019,Monaco,16,9,691,7.7,0,0,0,0,0,0,1,0,0.1,0.1,0.6,0.7,21,26,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.09,0.01,0.09
Fouad Chafik,2018-2019,Dijon,21,21,1847,20.5,0,2,2,0,0,0,2,0,0.3,0.3,1.9,2.2,48,75,0.0,0.1,0.1,0.0,0.1,0.01,0.09,0.11,0.01,0.11
Kwon Chang-hoon,2018-2019,Dijon,19,10,938,10.4,2,0,2,2,0,0,1,0,1.7,1.7,0.8,2.5,20,37,0.19,0.0,0.19,0.19,0.19,0.16,0.08,0.24,0.16,0.24
Xavier Chavalerin,2018-2019,Reims,36,36,3240,36.0,2,2,4,2,0,0,8,0,1.0,1.0,3.6,4.6,25,148,0.06,0.06,0.11,0.06,0.11,0.03,0.1,0.13,0.03,0.13
Pablo Chavarría,2018-2019,Reims,30,23,1973,21.9,5,3,8,5,0,0,3,0,5.8,5.8,1.6,7.3,28,27,0.23,0.14,0.36,0.23,0.36,0.26,0.07,0.33,0.26,0.33
Pape Cheikh Diop,2018-2019,Lyon,12,5,454,5.0,0,0,0,0,0,0,3,0,0.4,0.4,0.1,0.5,4,14,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.09,0.08,0.09
Laurent Ciman,2018-2019,Dijon,9,7,717,8.0,0,0,0,0,0,0,3,0,0.4,0.4,0.4,0.8,1,39,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1
Till Cissokho,2018-2019,Bordeaux,1,1,78,0.9,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.06
Marcus Coco,2018-2019,Guingamp,33,21,1840,20.4,1,2,3,1,0,0,3,1,2.8,2.8,1.3,4.1,63,43,0.05,0.1,0.15,0.05,0.15,0.14,0.06,0.2,0.14,0.2
Racine Coly,2018-2019,Nice,9,6,503,5.6,0,1,1,0,0,0,2,0,0.2,0.2,0.3,0.5,13,20,0.0,0.18,0.18,0.0,0.18,0.03,0.05,0.08,0.03,0.08
Daniel Congré,2018-2019,Montpellier,37,37,3292,36.6,2,2,4,2,0,0,5,1,2.3,2.3,0.8,3.1,22,169,0.05,0.05,0.11,0.05,0.11,0.06,0.02,0.09,0.06,0.09
Benjamin Corgnet,2018-2019,Strasbourg,17,6,671,7.5,1,2,3,1,0,0,0,0,1.6,1.6,1.0,2.6,9,24,0.13,0.27,0.4,0.13,0.4,0.22,0.13,0.35,0.22,0.35
Andreas Cornelius,2018-2019,Bordeaux,20,6,792,8.8,3,1,4,3,0,0,4,0,2.3,2.3,0.5,2.8,6,10,0.34,0.11,0.45,0.34,0.45,0.26,0.06,0.32,0.26,0.32
Maxwel Cornet,2018-2019,Lyon,27,12,1281,14.2,7,5,12,7,0,0,2,0,7.4,7.4,4.1,11.5,62,22,0.49,0.35,0.84,0.49,0.84,0.52,0.29,0.81,0.52,0.81
Quentin Cornette,2018-2019,Amiens,5,3,209,2.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,9,5,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09
Nuno da Costa,2018-2019,Strasbourg,34,22,2052,22.8,8,5,13,7,1,1,3,0,5.4,4.7,3.0,7.7,32,41,0.35,0.22,0.57,0.31,0.53,0.24,0.13,0.37,0.2,0.34
Benoît Costil,2018-2019,Bordeaux,37,37,3330,37.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kalifa Coulibaly,2018-2019,Nantes,32,19,1751,19.5,8,2,10,7,1,1,6,1,9.5,8.7,1.5,10.3,32,31,0.41,0.1,0.51,0.36,0.46,0.49,0.08,0.57,0.45,0.53
Senou Coulibaly,2018-2019,Dijon,9,6,411,4.6,1,0,1,1,0,0,1,1,0.2,0.2,0.3,0.5,1,9,0.22,0.0,0.22,0.22,0.22,0.05,0.07,0.12,0.05,0.12
Nicolas Cozza,2018-2019,Montpellier,12,11,984,10.9,0,1,1,0,0,0,0,0,0.0,0.0,0.5,0.5,12,35,0.0,0.09,0.09,0.0,0.09,0.0,0.05,0.05,0.0,0.05
Enzo Crivelli,2018-2019,Caen,33,28,2260,25.1,6,1,7,6,0,0,7,0,5.1,5.1,0.9,6.0,17,29,0.24,0.04,0.28,0.24,0.28,0.2,0.04,0.24,0.2,0.24
Wylan Cyprien,2018-2019,Nice,29,27,2360,26.2,4,1,5,3,1,2,2,1,5.2,3.6,5.2,8.8,29,197,0.15,0.04,0.19,0.11,0.15,0.2,0.2,0.39,0.14,0.33
Damien Da Silva,2018-2019,Rennes,33,32,2874,31.9,2,1,3,2,0,0,4,0,2.1,2.1,0.2,2.3,21,74,0.06,0.03,0.09,0.06,0.09,0.07,0.01,0.07,0.07,0.07
Kouadio-Yves Dabila,2018-2019,Lille,12,8,782,8.7,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,9,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01
Abdoulaye Dabo,2018-2019,Nantes,2,2,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26
Colin Dagba,2018-2019,Paris S-G,17,9,918,10.2,0,2,2,0,0,0,2,0,0.1,0.1,1.9,2.0,22,25,0.0,0.2,0.2,0.0,0.2,0.01,0.19,0.2,0.01,0.2
Dante,2018-2019,Nice,36,36,3226,35.8,1,1,2,1,0,0,11,0,1.8,1.8,0.3,2.0,10,81,0.03,0.03,0.06,0.03,0.06,0.05,0.01,0.06,0.05,0.06
Lucas Deaux,2018-2019,Guingamp,18,17,1188,13.2,3,1,4,3,0,0,4,0,1.9,1.9,1.5,3.4,19,58,0.23,0.08,0.3,0.23,0.3,0.14,0.11,0.26,0.14,0.26
Mathieu Debuchy,2018-2019,Saint-Étienne,24,23,1941,21.6,4,3,7,4,0,0,5,1,2.3,2.3,2.3,4.6,31,79,0.19,0.14,0.32,0.19,0.32,0.1,0.11,0.21,0.1,0.21
Romain Del Castillo,2018-2019,Rennes,29,15,1343,14.9,0,3,3,0,0,0,1,0,0.8,0.8,3.0,3.8,69,49,0.0,0.2,0.2,0.0,0.2,0.05,0.2,0.26,0.05,0.26
Andy Delort,2018-2019,Montpellier,36,36,3115,34.6,14,7,21,11,3,3,4,0,15.2,12.8,8.3,21.1,79,102,0.4,0.2,0.61,0.32,0.52,0.44,0.24,0.68,0.37,0.61
Moussa Dembélé,2018-2019,Lyon,33,21,2016,22.4,15,4,19,14,1,2,1,0,17.1,15.5,2.7,18.2,44,24,0.67,0.18,0.85,0.62,0.8,0.76,0.12,0.88,0.69,0.81
Jessy Deminguet,2018-2019,Caen,20,15,1269,14.1,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,30,38,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Jason Denayer,2018-2019,Lyon,31,31,2754,30.6,2,0,2,2,0,0,2,0,1.7,1.7,0.4,2.1,38,136,0.07,0.0,0.07,0.07,0.07,0.06,0.01,0.07,0.06,0.07
Clément Depres,2018-2019,Nîmes,17,4,441,4.9,4,0,4,4,0,0,1,0,2.3,2.3,0.2,2.4,9,13,0.82,0.0,0.82,0.82,0.82,0.46,0.03,0.5,0.46,0.5
Ángel Di María,2018-2019,Paris S-G,30,28,2324,25.8,12,11,23,12,0,0,2,0,8.7,8.7,7.8,16.5,98,151,0.46,0.43,0.89,0.46,0.89,0.34,0.3,0.64,0.34,0.64
Boulaye Dia,2018-2019,Reims,18,8,747,8.3,3,0,3,3,0,0,2,0,3.7,3.7,0.8,4.5,20,12,0.36,0.0,0.36,0.36,0.36,0.44,0.09,0.54,0.44,0.54
Moussa Diaby,2018-2019,Paris S-G,25,10,1141,12.7,2,6,8,2,0,0,1,0,2.2,2.2,3.9,6.2,60,37,0.16,0.47,0.63,0.16,0.63,0.18,0.31,0.49,0.18,0.49
Bafodé Diakité,2018-2019,Toulouse,9,7,633,7.0,1,0,1,1,0,0,2,0,0.1,0.1,0.1,0.1,8,24,0.14,0.0,0.14,0.14,0.14,0.01,0.01,0.02,0.01,0.02
Abdoulaye Diallo,2018-2019,Rennes,6,6,495,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mustapha Diallo,2018-2019,Nîmes,7,6,455,5.1,0,1,1,0,0,0,5,0,0.4,0.4,0.1,0.4,0,14,0.0,0.2,0.2,0.0,0.2,0.07,0.02,0.09,0.07,0.09
Lassana Diarra,2018-2019,Paris S-G,3,2,159,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Bakaye Dibassy,2018-2019,Amiens,34,32,2942,32.7,1,1,2,1,0,0,5,1,1.3,1.3,0.5,1.8,37,94,0.03,0.03,0.06,0.03,0.06,0.04,0.01,0.05,0.04,0.05
Étienne Didot,2018-2019,Guingamp,31,23,2105,23.4,1,1,2,1,0,0,4,0,0.8,0.8,1.9,2.7,15,150,0.04,0.04,0.09,0.04,0.09,0.03,0.08,0.12,0.03,0.12
Tristan Dingomé,2018-2019,Reims,20,17,1344,14.9,1,3,4,1,0,0,5,0,0.4,0.4,2.2,2.6,7,93,0.07,0.2,0.27,0.07,0.27,0.03,0.15,0.18,0.03,0.18
Ismaël Diomandé,2018-2019,Caen,18,14,1293,14.4,0,1,1,0,0,0,5,1,0.2,0.2,0.3,0.5,6,50,0.0,0.07,0.07,0.0,0.07,0.02,0.02,0.04,0.02,0.04
Lois Diony,2018-2019,Saint-Étienne,30,19,1591,17.7,5,1,6,5,0,0,3,0,8.1,8.1,1.8,10.0,34,18,0.28,0.06,0.34,0.28,0.34,0.46,0.1,0.56,0.46,0.56
Sofiane Diop,2018-2019,Monaco,13,9,741,8.2,0,0,0,0,0,0,1,0,0.6,0.6,1.0,1.6,24,18,0.0,0.0,0.0,0.0,0.0,0.07,0.12,0.19,0.07,0.19
Assane Dioussé,2018-2019,Saint-Étienne,7,2,217,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.6,0.6,4,15,0.0,0.0,0.0,0.0,0.0,0.02,0.25,0.27,0.02,0.27
Axel Disasi,2018-2019,Reims,4,1,159,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Koffi Djidji,2018-2019,Nantes,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Djiku,2018-2019,Caen,31,31,2754,30.6,1,0,1,1,0,0,9,1,1.2,1.2,0.3,1.4,7,68,0.03,0.0,0.03,0.03,0.03,0.04,0.01,0.05,0.04,0.05
Papy Djilobodji,2018-2019,Guingamp,4,2,175,1.9,0,0,0,0,0,0,1,1,0.1,0.1,0.1,0.2,0,10,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09
Keagan Dolly,2018-2019,Montpellier,3,2,88,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,2,7,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11
Gabriel Dos Santos,2018-2019,Lille,14,11,1066,11.8,1,0,1,1,0,0,1,0,0.8,0.8,0.1,0.9,5,40,0.08,0.0,0.08,0.08,0.08,0.06,0.01,0.07,0.06,0.07
Mathieu Dossevi,2018-2019,Toulouse,35,30,2469,27.4,4,2,6,4,0,0,0,0,2.5,2.5,4.9,7.4,119,53,0.15,0.07,0.22,0.15,0.22,0.09,0.18,0.27,0.09,0.27
Moussa Doumbia,2018-2019,Reims,28,18,1600,17.8,3,1,4,3,0,0,5,0,1.4,1.4,2.0,3.5,75,73,0.17,0.06,0.23,0.17,0.23,0.08,0.11,0.19,0.08,0.19
Souleyman Doumbia,2018-2019,Rennes,7,7,605,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,13,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Julian Draxler,2018-2019,Paris S-G,31,22,2046,22.7,3,7,10,3,0,0,6,0,4.1,4.1,5.0,9.1,93,193,0.13,0.31,0.44,0.13,0.44,0.18,0.22,0.4,0.18,0.4
Leo Dubois,2018-2019,Lyon,25,21,2044,22.7,1,6,7,1,0,0,2,0,0.9,0.9,4.5,5.4,86,129,0.04,0.26,0.31,0.04,0.31,0.04,0.2,0.24,0.04,0.24
Maxime Dupé,2018-2019,Nantes,11,10,940,10.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Durmaz,2018-2019,Toulouse,36,21,1899,21.1,4,1,5,2,2,2,5,0,4.4,2.8,2.9,5.7,60,144,0.19,0.05,0.24,0.09,0.14,0.21,0.14,0.35,0.13,0.27
Félix Eboa Eboa,2018-2019,Guingamp,27,27,2426,27.0,3,0,3,3,0,0,5,0,1.7,1.7,0.3,2.0,9,74,0.11,0.0,0.11,0.11,0.11,0.06,0.01,0.08,0.06,0.08
Björn Engels,2018-2019,Reims,33,33,2970,33.0,1,1,2,1,0,0,4,0,1.1,1.1,1.3,2.5,20,104,0.03,0.03,0.06,0.03,0.06,0.03,0.04,0.07,0.03,0.07
Lucas Evangelista,2018-2019,Nantes,14,9,720,8.0,1,0,1,1,0,0,0,0,0.8,0.8,0.1,0.9,14,34,0.12,0.0,0.12,0.12,0.12,0.1,0.02,0.12,0.1,0.12
Valentin Eysseric,2018-2019,Nantes,5,3,209,2.3,1,0,1,0,1,2,1,0,1.9,0.4,0.3,0.7,6,6,0.43,0.0,0.43,0.0,0.0,0.83,0.14,0.98,0.15,0.3
Fábio,2018-2019,Nantes,20,15,1276,14.2,0,2,2,0,0,0,4,1,0.1,0.1,1.0,1.0,44,47,0.0,0.14,0.14,0.0,0.14,0.01,0.07,0.07,0.01,0.07
Cesc Fàbregas,2018-2019,Monaco,13,12,966,10.7,1,0,1,1,0,0,2,0,1.5,1.5,1.0,2.5,12,113,0.09,0.0,0.09,0.09,0.09,0.14,0.09,0.23,0.14,0.23
Romain Faivre,2018-2019,Monaco,1,1,90,1.0,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,5,7,0.0,0.0,0.0,0.0,0.0,0.12,0.03,0.15,0.12,0.15
Fayçal Fajr,2018-2019,Caen,36,36,3240,36.0,5,4,9,4,1,1,6,0,3.2,2.4,5.7,8.2,39,225,0.14,0.11,0.25,0.11,0.22,0.09,0.16,0.25,0.07,0.23
Radamel Falcao,2018-2019,Monaco,33,29,2557,28.4,15,2,17,12,3,4,10,0,15.2,12.0,2.0,14.0,22,47,0.53,0.07,0.6,0.42,0.49,0.53,0.07,0.6,0.42,0.49
Nabil Fekir,2018-2019,Lyon,29,24,1988,22.1,9,7,16,5,4,6,5,0,10.2,5.5,5.4,10.9,62,134,0.41,0.32,0.72,0.23,0.54,0.46,0.24,0.71,0.25,0.49
Yassin Fekir,2018-2019,Lyon,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,0,0.0,0.0,0.0,0.0,0.0,0.19,0.42,0.61,0.19,0.61
Juan Ferney Otero,2018-2019,Amiens,33,24,2175,24.2,2,2,4,2,0,0,1,0,3.0,3.0,2.3,5.3,82,83,0.08,0.08,0.17,0.08,0.17,0.12,0.1,0.22,0.12,0.22
Jordan Ferri,2018-2019,Nîmes,24,21,1874,20.8,2,1,3,2,0,0,5,0,0.7,0.7,2.9,3.5,55,170,0.1,0.05,0.14,0.1,0.14,0.03,0.14,0.17,0.03,0.17
Jordan Ferri,2018-2019,Lyon,4,1,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guessouma Fofana,2018-2019,Amiens,3,2,186,2.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Guessouma Fofana,2018-2019,Guingamp,10,4,479,5.3,0,0,0,0,0,0,2,0,0.8,0.8,0.0,0.8,3,19,0.0,0.0,0.0,0.0,0.0,0.14,0.01,0.15,0.14,0.15
Wesley Fofana,2018-2019,Saint-Étienne,2,1,161,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Youssouf Fofana,2018-2019,Strasbourg,17,10,912,10.1,2,1,3,2,0,0,0,0,1.2,1.2,0.6,1.8,21,27,0.2,0.1,0.3,0.2,0.3,0.12,0.06,0.17,0.12,0.17
Thomas Foket,2018-2019,Reims,32,32,2880,32.0,0,0,0,0,0,0,7,0,0.1,0.1,0.9,1.0,43,104,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Thomas Fontaine,2018-2019,Reims,7,4,420,4.7,0,1,1,0,0,0,1,0,0.0,0.0,0.4,0.4,2,8,0.0,0.21,0.21,0.0,0.21,0.0,0.08,0.08,0.0,0.08
José Fonte,2018-2019,Lille,36,36,3110,34.6,3,1,4,3,0,0,5,1,4.6,4.6,0.4,5.0,39,159,0.09,0.03,0.12,0.09,0.12,0.13,0.01,0.15,0.13,0.15
Rui Fonte,2018-2019,Lille,18,5,627,7.0,1,0,1,1,0,0,1,0,0.6,0.6,0.3,1.0,6,17,0.14,0.0,0.14,0.14,0.14,0.09,0.04,0.14,0.09,0.14
Steven Fortes,2018-2019,Toulouse,3,1,136,1.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Angelo Fulgini,2018-2019,Angers,31,18,1635,18.2,4,1,5,4,0,0,1,0,3.1,3.1,3.6,6.7,43,87,0.22,0.06,0.28,0.22,0.28,0.17,0.2,0.37,0.17,0.37
Milan Gajić,2018-2019,Bordeaux,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ignatius Ganago,2018-2019,Nice,20,9,1036,11.5,2,0,2,2,0,0,1,0,2.9,2.9,1.0,3.9,21,14,0.17,0.0,0.17,0.17,0.17,0.25,0.09,0.34,0.25,0.34
Ganso,2018-2019,Amiens,12,5,520,5.8,0,2,2,0,0,0,0,0,0.4,0.4,1.1,1.5,7,43,0.0,0.35,0.35,0.0,0.35,0.06,0.19,0.25,0.06,0.25
Manu García,2018-2019,Toulouse,31,21,1843,20.5,0,4,4,0,0,0,2,1,0.8,0.8,1.8,2.6,36,139,0.0,0.2,0.2,0.0,0.2,0.04,0.09,0.12,0.04,0.12
Jérémy Gélin,2018-2019,Rennes,22,12,1278,14.2,0,0,0,0,0,0,3,1,0.9,0.9,0.1,1.0,5,79,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.07,0.06,0.07
Romain Genevois,2018-2019,Caen,6,5,357,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Valère Germain,2018-2019,Marseille,36,23,2170,24.1,8,2,10,8,0,0,1,0,4.8,4.8,3.2,7.9,9,29,0.33,0.08,0.41,0.33,0.41,0.2,0.13,0.33,0.2,0.33
Willem Geubbels,2018-2019,Monaco,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lamine Ghezali,2018-2019,Saint-Étienne,6,0,44,0.5,1,0,1,1,0,0,1,0,0.3,0.3,0.0,0.3,6,3,2.05,0.0,2.05,2.05,2.05,0.71,0.0,0.71,0.71,0.71
Saman Ghoddos,2018-2019,Amiens,27,20,1827,20.3,4,4,8,4,0,0,4,0,2.6,2.6,2.6,5.2,40,44,0.2,0.2,0.39,0.2,0.39,0.13,0.13,0.26,0.13,0.26
Andrei Girotto,2018-2019,Nantes,20,18,1475,16.4,2,0,2,2,0,0,6,3,1.1,1.1,0.4,1.5,17,81,0.12,0.0,0.12,0.12,0.12,0.07,0.03,0.09,0.07,0.09
Kamil Glik,2018-2019,Monaco,33,33,2970,33.0,1,0,1,1,0,0,10,0,1.4,1.4,0.1,1.5,30,107,0.03,0.0,0.03,0.03,0.03,0.04,0.0,0.04,0.04,0.04
Eddy Gnahoré,2018-2019,Amiens,34,24,2243,24.9,4,2,6,4,0,0,4,2,4.3,4.3,2.5,6.8,45,88,0.16,0.08,0.24,0.16,0.24,0.17,0.1,0.27,0.17,0.27
Mauro Goicoechea,2018-2019,Toulouse,8,7,713,7.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aleksandr Golovin,2018-2019,Monaco,30,27,2290,25.4,3,3,6,3,0,0,7,1,4.3,4.3,2.0,6.3,80,120,0.12,0.12,0.24,0.12,0.24,0.17,0.08,0.25,0.17,0.25
Anthony Gonçalves,2018-2019,Strasbourg,18,12,1058,11.8,5,2,7,5,0,0,3,0,1.5,1.5,1.3,2.7,50,45,0.43,0.17,0.6,0.43,0.6,0.12,0.11,0.23,0.12,0.23
Mathieu Gorgelin,2018-2019,Lyon,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Prince-Désir Gouano,2018-2019,Amiens,30,30,2620,29.1,1,0,1,1,0,0,2,0,0.5,0.5,0.2,0.8,5,52,0.03,0.0,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03
Yoann Gourcuff,2018-2019,Dijon,8,0,134,1.5,0,0,0,0,0,0,0,0,0.4,0.4,0.1,0.5,9,9,0.0,0.0,0.0,0.0,0.0,0.26,0.09,0.35,0.26,0.35
