player,season,team,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90
Rúben Vezo,2017-2018,Valencia,19,17,1555,17.3,0,0,0,0,0,0,2,1,0.3,0.3,0.2,0.4,13,50,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Aleix Vidal,2017-2018,Barcelona,15,4,460,5.1,1,1,2,1,0,0,0,0,1.3,1.3,1.2,2.5,12,27,0.2,0.2,0.39,0.2,0.39,0.26,0.23,0.49,0.26,0.49
Nacho Vidal,2017-2018,Valencia,7,5,447,5.0,1,0,1,1,0,0,1,0,0.4,0.4,0.0,0.4,6,12,0.2,0.0,0.2,0.2,0.2,0.08,0.0,0.09,0.08,0.09
Jonathan Viera,2017-2018,Las Palmas,23,23,1993,22.1,4,3,7,3,1,3,4,0,5.9,3.5,6.4,10.0,91,179,0.18,0.14,0.32,0.14,0.27,0.27,0.29,0.56,0.16,0.45
Luciano Vietto,2017-2018,Atlético Madrid,6,4,269,3.0,0,0,0,0,0,0,1,0,1.1,1.1,0.3,1.4,4,5,0.0,0.0,0.0,0.0,0.0,0.38,0.09,0.47,0.38,0.47
Luciano Vietto,2017-2018,Valencia,14,5,528,5.9,2,1,3,2,0,0,1,0,0.6,0.6,1.4,2.0,13,21,0.34,0.17,0.51,0.34,0.51,0.11,0.23,0.34,0.11,0.34
Carlos Vigaray,2017-2018,Alavés,12,9,895,9.9,0,0,0,0,0,0,6,0,0.3,0.3,0.1,0.4,15,18,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04
Dídac Vilà,2017-2018,Espanyol,14,7,731,8.1,0,0,0,0,0,0,3,0,0.4,0.4,0.9,1.3,25,33,0.0,0.0,0.0,0.0,0.0,0.05,0.11,0.16,0.05,0.16
Vitolo,2017-2018,Las Palmas,9,8,689,7.7,1,0,1,1,0,0,0,0,0.7,0.7,0.8,1.5,36,34,0.13,0.0,0.13,0.13,0.13,0.09,0.11,0.19,0.09,0.19
Vitolo,2017-2018,Atlético Madrid,14,8,618,6.9,1,2,3,1,0,0,1,1,1.4,1.4,0.6,2.0,29,24,0.15,0.29,0.44,0.15,0.44,0.2,0.09,0.29,0.2,0.29
Šime Vrsaljko,2017-2018,Atlético Madrid,21,19,1696,18.8,0,4,4,0,0,0,7,0,0.4,0.4,2.4,2.8,50,48,0.0,0.21,0.21,0.0,0.21,0.02,0.13,0.15,0.02,0.15
Wakaso,2017-2018,Alavés,21,12,1098,12.2,0,1,1,0,0,0,7,0,0.7,0.7,0.6,1.3,18,37,0.0,0.08,0.08,0.0,0.08,0.06,0.05,0.11,0.06,0.11
Daniel Wass,2017-2018,Celta Vigo,35,34,2932,32.6,4,8,12,4,0,0,3,0,3.7,3.7,6.4,10.1,63,139,0.12,0.25,0.37,0.12,0.37,0.11,0.2,0.31,0.11,0.31
Axel Werner,2017-2018,Atlético Madrid,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iñaki Williams,2017-2018,Athletic Club,38,31,2851,31.7,7,6,13,7,0,0,3,0,9.2,9.2,5.0,14.2,90,64,0.22,0.19,0.41,0.22,0.41,0.29,0.16,0.45,0.29,0.45
Yoel,2017-2018,Eibar,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joseba Zaldúa,2017-2018,Leganés,30,29,2557,28.4,1,0,1,1,0,0,9,1,0.6,0.6,2.2,2.8,64,100,0.04,0.0,0.04,0.04,0.04,0.02,0.08,0.1,0.02,0.1
Simone Zaza,2017-2018,Valencia,33,23,2077,23.1,13,1,14,13,0,0,9,1,10.8,10.8,2.1,12.9,24,31,0.56,0.04,0.61,0.56,0.61,0.47,0.09,0.56,0.47,0.56
Nabil El Zhar,2017-2018,Leganés,30,20,1981,22.0,2,2,4,2,0,0,2,0,3.8,3.8,2.3,6.2,67,97,0.09,0.09,0.18,0.09,0.18,0.17,0.11,0.28,0.17,0.28
Enzo Zidane,2017-2018,Alavés,2,1,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03
Luca Zidane,2017-2018,Real Madrid,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Igor Zubeldia,2017-2018,Real Sociedad,25,16,1582,17.6,1,2,3,1,0,0,3,1,0.6,0.6,0.2,0.7,14,72,0.06,0.11,0.17,0.06,0.17,0.03,0.01,0.04,0.03,0.04
David Zurutuza,2017-2018,Real Sociedad,31,26,2242,24.9,0,2,2,0,0,0,2,0,2.0,2.0,1.2,3.2,38,118,0.0,0.08,0.08,0.0,0.08,0.08,0.05,0.13,0.08,0.13
Antonio Adán,2018-2019,Atlético Madrid,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aday,2018-2019,Girona,10,8,645,7.2,0,2,2,0,0,0,2,0,0.3,0.3,1.5,1.8,35,11,0.0,0.28,0.28,0.0,0.28,0.04,0.21,0.25,0.04,0.25
Aritz Aduriz,2018-2019,Athletic Club,20,10,943,10.5,2,0,2,0,2,2,5,0,3.3,1.8,0.7,2.5,8,15,0.19,0.0,0.19,0.0,0.0,0.32,0.07,0.38,0.17,0.23
Luis Advíncula,2018-2019,Rayo Vallecano,28,27,2389,26.5,1,3,4,1,0,0,6,2,1.1,1.1,2.4,3.5,51,90,0.04,0.11,0.15,0.04,0.15,0.04,0.09,0.13,0.04,0.13
Martin Agirregabiria,2018-2019,Alavés,27,23,2032,22.6,0,0,0,0,0,0,4,0,0.0,0.0,0.5,0.5,36,89,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02
Juan Aguilera,2018-2019,Huesca,6,4,344,3.8,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,8,21,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
Carlos Akapo,2018-2019,Huesca,13,12,1023,11.4,0,0,0,0,0,0,2,0,0.2,0.2,0.2,0.4,33,34,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04
Sergio Akieme,2018-2019,Rayo Vallecano,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.1,0.1,5,7,0.0,0.5,0.5,0.0,0.5,0.0,0.03,0.03,0.0,0.03
Jordi Alba,2018-2019,Barcelona,36,32,2991,33.2,2,8,10,2,0,0,6,0,1.8,1.8,6.7,8.5,63,207,0.06,0.24,0.3,0.06,0.3,0.05,0.2,0.25,0.05,0.25
Pedro Alcalá,2018-2019,Girona,25,20,1868,20.8,1,1,2,1,0,0,9,0,1.0,1.0,0.6,1.6,13,47,0.05,0.05,0.1,0.05,0.1,0.05,0.03,0.08,0.05,0.08
Rubén Alcaraz,2018-2019,Valladolid,34,34,2976,33.1,3,2,5,3,0,1,13,0,3.5,2.7,0.9,3.6,45,181,0.09,0.06,0.15,0.09,0.15,0.1,0.03,0.13,0.08,0.11
Álex Alegría,2018-2019,Rayo Vallecano,9,0,140,1.6,0,0,0,0,0,0,0,0,0.2,0.2,0.4,0.6,4,5,0.0,0.0,0.0,0.0,0.0,0.16,0.24,0.4,0.16,0.4
Iván Alejo,2018-2019,Getafe,4,2,146,1.6,0,0,0,0,0,0,2,1,0.0,0.0,0.6,0.6,7,3,0.0,0.0,0.0,0.0,0.0,0.02,0.35,0.36,0.02,0.36
Carles Aleñá,2018-2019,Barcelona,17,6,637,7.1,2,0,2,2,0,0,2,0,1.3,1.3,0.7,2.0,18,65,0.28,0.0,0.28,0.28,0.28,0.18,0.1,0.28,0.18,0.28
Alexander,2018-2019,Leganés,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Júnior Alonso,2018-2019,Celta Vigo,9,6,536,6.0,0,0,0,0,0,0,2,0,0.4,0.4,0.2,0.5,6,21,0.0,0.0,0.0,0.0,0.0,0.06,0.03,0.09,0.06,0.09
Sergio Álvarez,2018-2019,Eibar,19,12,1069,11.9,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,7,29,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Sergio Álvarez,2018-2019,Celta Vigo,13,13,1170,13.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yeray Álvarez,2018-2019,Athletic Club,30,30,2613,29.0,0,0,0,0,0,0,10,0,1.3,1.0,0.1,1.1,18,93,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.05,0.03,0.04
Ibrahim Amadou,2018-2019,Sevilla,17,7,762,8.5,0,0,0,0,0,0,2,0,0.4,0.4,0.1,0.5,3,25,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.06,0.05,0.06
Jordi Amat,2018-2019,Rayo Vallecano,31,31,2763,30.7,0,0,0,0,0,0,9,0,0.5,0.5,0.4,0.9,22,95,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03
Amath,2018-2019,Getafe,15,13,1002,11.1,1,2,3,1,0,0,4,0,1.2,1.2,1.5,2.7,30,30,0.09,0.18,0.27,0.09,0.27,0.11,0.14,0.25,0.11,0.25
José Ángel,2018-2019,Eibar,35,34,3028,33.6,1,1,2,1,0,0,10,0,0.7,0.7,5.7,6.4,78,195,0.03,0.03,0.06,0.03,0.06,0.02,0.17,0.19,0.02,0.19
Miguel Ángel Moyá,2018-2019,Real Sociedad,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoñito,2018-2019,Valladolid,30,18,1863,20.7,2,1,3,2,0,0,5,0,1.0,1.0,1.9,2.9,56,71,0.1,0.05,0.14,0.1,0.14,0.05,0.09,0.14,0.05,0.14
Vitorino Antunes,2018-2019,Getafe,28,25,2181,24.2,1,3,4,1,0,0,5,0,1.0,1.0,3.1,4.1,45,99,0.04,0.12,0.17,0.04,0.17,0.04,0.13,0.17,0.04,0.17
Anuar,2018-2019,Valladolid,19,12,1081,12.0,1,0,1,1,0,0,6,0,2.7,2.7,0.1,2.7,15,35,0.08,0.0,0.08,0.08,0.08,0.22,0.01,0.23,0.22,0.23
Emmanuel Apeh,2018-2019,Celta Vigo,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.26,0.0,0.26
Mauro Arambarri,2018-2019,Getafe,33,32,2676,29.7,1,2,3,1,0,0,8,0,1.3,1.3,1.5,2.8,16,96,0.03,0.07,0.1,0.03,0.1,0.05,0.05,0.1,0.05,0.1
Guilherme Arana,2018-2019,Sevilla,9,8,629,7.0,0,0,0,0,0,0,3,0,0.9,0.9,0.0,1.0,15,13,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14
Néstor Araujo,2018-2019,Celta Vigo,32,30,2682,29.8,3,0,3,3,0,0,3,1,1.3,1.3,0.3,1.6,4,61,0.1,0.0,0.1,0.1,0.1,0.04,0.01,0.05,0.04,0.05
Anaitz Arbilla,2018-2019,Eibar,25,22,1950,21.7,1,2,3,1,0,0,6,1,0.9,0.9,1.1,1.9,26,109,0.05,0.09,0.14,0.05,0.14,0.04,0.05,0.09,0.04,0.09
Santiago Arias,2018-2019,Atlético Madrid,25,20,1772,19.7,1,1,2,1,0,0,4,0,0.4,0.4,1.3,1.8,39,84,0.05,0.05,0.1,0.05,0.1,0.02,0.07,0.09,0.02,0.09
José Arnaiz,2018-2019,Leganés,6,0,113,1.3,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,4,2,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.1,0.05,0.1
Sergio Asenjo,2018-2019,Villarreal,32,32,2880,32.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Asensio,2018-2019,Real Madrid,30,19,1779,19.8,1,4,5,1,0,0,3,0,4.1,4.1,5.0,9.1,116,95,0.05,0.2,0.25,0.05,0.25,0.21,0.25,0.46,0.21,0.46
Iago Aspas,2018-2019,Celta Vigo,27,26,2251,25.0,20,6,26,15,5,5,5,0,11.9,7.9,6.7,14.6,81,89,0.8,0.24,1.04,0.6,0.84,0.48,0.27,0.74,0.32,0.58
Ezequiel Ávila,2018-2019,Huesca,34,20,1997,22.2,10,2,12,9,1,1,12,1,6.8,6.1,3.6,9.7,55,78,0.45,0.09,0.54,0.41,0.5,0.31,0.16,0.47,0.27,0.44
Abdoulaye Ba,2018-2019,Rayo Vallecano,26,25,2110,23.4,1,0,1,1,0,0,4,2,1.3,1.3,0.1,1.4,5,44,0.04,0.0,0.04,0.04,0.04,0.05,0.0,0.06,0.05,0.06
Carlos Bacca,2018-2019,Villarreal,33,12,1270,14.1,6,1,7,5,1,1,3,0,4.6,3.8,1.6,5.5,21,24,0.43,0.07,0.5,0.35,0.43,0.33,0.12,0.44,0.27,0.39
Gareth Bale,2018-2019,Real Madrid,29,21,1786,19.8,8,3,11,7,1,1,4,0,9.1,8.3,2.9,11.3,73,62,0.4,0.15,0.55,0.35,0.5,0.46,0.15,0.61,0.42,0.57
Mikel Balenziaga,2018-2019,Athletic Club,11,6,523,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.7,0.7,7,11,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.0,0.13
Éver Banega,2018-2019,Sevilla,32,32,2667,29.6,3,5,8,1,2,2,17,2,2.8,1.2,4.0,5.2,50,318,0.1,0.17,0.27,0.03,0.2,0.09,0.13,0.23,0.04,0.17
Léo Baptistão,2018-2019,Espanyol,20,14,1233,13.7,2,2,4,1,1,1,3,0,5.0,4.3,1.4,5.6,36,30,0.15,0.15,0.29,0.07,0.22,0.37,0.1,0.47,0.31,0.41
Enis Bardhi,2018-2019,Levante,36,31,2836,31.5,3,4,7,3,0,0,6,0,3.6,3.6,3.8,7.4,68,150,0.1,0.13,0.22,0.1,0.22,0.12,0.12,0.24,0.12,0.24
Antonio Barragán,2018-2019,Betis,14,12,934,10.4,0,0,0,0,0,0,4,0,0.1,0.1,0.5,0.6,21,44,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06
Ander Barrenetxea,2018-2019,Real Sociedad,9,5,399,4.4,1,0,1,1,0,0,0,0,0.5,0.5,0.3,0.8,14,9,0.23,0.0,0.23,0.23,0.23,0.11,0.07,0.18,0.11,0.18
Marc Bartra,2018-2019,Betis,33,33,2928,32.5,1,0,1,1,0,0,4,0,0.7,0.7,0.1,0.8,32,109,0.03,0.0,0.03,0.03,0.03,0.02,0.0,0.02,0.02,0.02
Borja Bastón,2018-2019,Alavés,27,18,1439,16.0,5,1,6,5,0,0,4,0,6.2,6.2,1.3,7.5,10,16,0.31,0.06,0.38,0.31,0.38,0.39,0.08,0.47,0.39,0.47
Michy Batshuayi,2018-2019,Valencia,15,4,527,5.9,1,0,1,1,0,0,3,0,1.4,1.4,0.8,2.2,9,8,0.17,0.0,0.17,0.17,0.17,0.23,0.14,0.37,0.23,0.37
Jon Bautista,2018-2019,Real Sociedad,18,4,597,6.6,1,0,1,1,0,0,1,0,2.7,2.7,0.9,3.6,4,6,0.15,0.0,0.15,0.15,0.15,0.41,0.13,0.55,0.41,0.55
Bebé,2018-2019,Rayo Vallecano,27,13,1302,14.5,1,1,2,1,0,0,6,0,2.2,2.2,3.4,5.6,78,34,0.07,0.07,0.14,0.07,0.14,0.15,0.24,0.38,0.15,0.38
Bebé,2018-2019,Eibar,2,1,62,0.7,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,4,1,0.0,0.0,0.0,0.0,0.0,0.17,0.09,0.25,0.17,0.25
Fran Beltrán,2018-2019,Celta Vigo,30,16,1517,16.9,1,0,1,1,0,0,3,0,1.2,1.2,0.8,2.0,15,67,0.06,0.0,0.06,0.06,0.06,0.07,0.05,0.12,0.07,0.12
Wissam Ben Yedder,2018-2019,Sevilla,35,31,2812,31.2,18,9,27,16,2,2,3,0,18.0,16.4,7.4,23.9,72,100,0.58,0.29,0.86,0.51,0.8,0.58,0.24,0.81,0.53,0.76
Karim Benzema,2018-2019,Real Madrid,36,35,2953,32.8,21,6,27,18,3,3,1,0,17.7,15.3,6.0,21.3,110,135,0.64,0.18,0.82,0.55,0.73,0.54,0.18,0.72,0.47,0.65
Yuri Berchiche,2018-2019,Athletic Club,35,35,3120,34.7,2,2,4,2,0,0,8,0,1.2,1.2,2.0,3.2,90,137,0.06,0.06,0.12,0.06,0.12,0.03,0.06,0.09,0.03,0.09
Markel Bergara,2018-2019,Getafe,3,0,53,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Bigas,2018-2019,Eibar,10,7,585,6.5,0,1,1,0,0,0,1,0,0.2,0.2,0.3,0.5,6,34,0.0,0.15,0.15,0.0,0.15,0.03,0.05,0.08,0.03,0.08
Alejandro Blanco,2018-2019,Alavés,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rubén Blanco,2018-2019,Celta Vigo,25,25,2250,25.0,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01
Pablo de Blasis,2018-2019,Eibar,24,16,1520,16.9,2,0,2,2,0,0,2,1,0.9,0.9,2.4,3.3,36,79,0.12,0.0,0.12,0.12,0.12,0.05,0.14,0.2,0.05,0.2
Emmanuel Boateng,2018-2019,Levante,16,7,699,7.8,1,0,1,1,0,0,2,0,1.2,1.2,0.1,1.2,9,3,0.13,0.0,0.13,0.13,0.13,0.15,0.01,0.16,0.15,0.16
Kevin-Prince Boateng,2018-2019,Barcelona,3,3,239,2.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,0,2,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,0.06,0.08
Daniele Bonera,2018-2019,Villarreal,5,4,230,2.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryad Boudebouz,2018-2019,Celta Vigo,11,8,717,8.0,1,2,3,1,0,0,2,1,1.5,1.5,2.5,4.0,18,40,0.13,0.25,0.38,0.13,0.38,0.19,0.31,0.51,0.19,0.51
Ryad Boudebouz,2018-2019,Betis,9,6,539,6.0,0,0,0,0,0,0,1,0,0.5,0.5,1.0,1.5,13,43,0.0,0.0,0.0,0.0,0.0,0.08,0.17,0.24,0.08,0.24
Sofiane Boufal,2018-2019,Celta Vigo,35,25,2085,23.2,3,3,6,3,0,0,6,0,3.4,3.4,3.6,6.9,154,95,0.13,0.13,0.26,0.13,0.26,0.14,0.15,0.3,0.14,0.3
Yassine Bounou,2018-2019,Girona,32,32,2861,31.8,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Braithwaite,2018-2019,Leganés,19,16,1402,15.6,4,5,9,4,0,0,5,0,5.1,5.1,1.4,6.6,24,23,0.26,0.32,0.58,0.26,0.58,0.33,0.09,0.42,0.33,0.42
Darko Brašanac,2018-2019,Alavés,24,17,1580,17.6,0,1,1,0,0,0,5,0,0.6,0.6,0.4,1.0,24,67,0.0,0.06,0.06,0.0,0.06,0.03,0.03,0.06,0.03,0.06
Rajko Brežančić,2018-2019,Huesca,1,0,67,0.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Burgui,2018-2019,Alavés,16,5,555,6.2,1,0,1,1,0,0,1,0,0.8,0.8,0.5,1.3,13,28,0.16,0.0,0.16,0.16,0.16,0.13,0.09,0.21,0.13,0.21
Sergio Busquets,2018-2019,Barcelona,35,30,2715,30.2,0,1,1,0,0,0,10,0,0.4,0.4,1.5,1.9,12,198,0.0,0.03,0.03,0.0,0.03,0.01,0.05,0.06,0.01,0.06
Unai Bustinza,2018-2019,Leganés,25,24,2023,22.5,0,1,1,0,0,0,11,1,0.3,0.3,0.7,1.0,26,89,0.0,0.04,0.04,0.0,0.04,0.01,0.03,0.04,0.01,0.04
Erick Cabaco,2018-2019,Levante,21,20,1632,18.1,2,0,2,2,0,0,11,2,1.5,1.5,0.1,1.6,20,65,0.11,0.0,0.11,0.11,0.11,0.08,0.01,0.09,0.08,0.09
Gustavo Cabral,2018-2019,Celta Vigo,24,21,1897,21.1,0,0,0,0,0,0,6,2,1.6,1.6,0.3,2.0,4,44,0.0,0.0,0.0,0.0,0.0,0.08,0.02,0.09,0.08,0.09
Leandro Cabrera,2018-2019,Getafe,32,31,2794,31.0,2,0,2,2,0,0,11,1,2.3,2.3,0.8,3.1,19,96,0.06,0.0,0.06,0.06,0.06,0.07,0.03,0.1,0.07,0.1
Jordi Calavera,2018-2019,Eibar,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fernando Calero,2018-2019,Valladolid,36,35,3130,34.8,1,0,1,1,0,0,7,0,0.8,0.8,0.3,1.1,19,102,0.03,0.0,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03
Jonathan Calleri,2018-2019,Alavés,34,33,2869,31.9,9,2,11,7,2,2,6,0,8.5,6.9,3.6,10.5,63,76,0.28,0.06,0.35,0.22,0.28,0.27,0.11,0.38,0.22,0.33
Juanjo Camacho,2018-2019,Huesca,3,0,37,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.2,0.3,0,2,0.0,0.0,0.0,0.0,0.0,0.31,0.38,0.68,0.31,0.68
Sergio Camello,2018-2019,Atlético Madrid,1,0,45,0.5,1,0,1,1,0,0,0,0,0.8,0.8,0.0,0.8,1,0,2.0,0.0,2.0,2.0,2.0,1.57,0.1,1.67,1.57,1.67
José Campaña,2018-2019,Levante,36,36,3210,35.7,4,9,13,4,0,0,11,0,1.8,1.8,5.1,7.0,87,215,0.11,0.25,0.36,0.11,0.36,0.05,0.14,0.2,0.05,0.2
Sergio Canales,2018-2019,Betis,32,30,2655,29.5,7,2,9,5,2,2,5,0,7.0,5.4,4.8,10.2,113,181,0.24,0.07,0.31,0.17,0.24,0.24,0.16,0.4,0.18,0.34
Ander Capa,2018-2019,Athletic Club,25,17,1642,18.2,0,0,0,0,0,0,9,0,0.5,0.5,1.0,1.5,70,70,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.03,0.08
Marc Cardona,2018-2019,Eibar,17,6,604,6.7,3,1,4,3,0,0,1,0,3.4,3.4,0.7,4.1,13,9,0.45,0.15,0.6,0.45,0.6,0.5,0.11,0.61,0.5,0.61
Daniel Carriço,2018-2019,Sevilla,24,24,2130,23.7,1,1,2,1,0,0,10,0,0.5,0.5,0.3,0.8,14,65,0.04,0.04,0.08,0.04,0.08,0.02,0.01,0.04,0.02,0.04
Guido Carrillo,2018-2019,Leganés,32,23,1992,22.1,6,1,7,5,1,3,5,0,9.1,6.7,1.4,8.1,6,55,0.27,0.05,0.32,0.23,0.27,0.41,0.06,0.47,0.3,0.37
Dani Carvajal,2018-2019,Real Madrid,24,23,2107,23.4,1,2,3,1,0,0,10,0,0.4,0.4,3.6,3.9,72,121,0.04,0.09,0.13,0.04,0.13,0.02,0.15,0.17,0.02,0.17
William Carvalho,2018-2019,Betis,30,26,2385,26.5,0,5,5,0,0,0,7,0,0.5,0.5,1.8,2.4,47,199,0.0,0.19,0.19,0.0,0.19,0.02,0.07,0.09,0.02,0.09
Casemiro,2018-2019,Real Madrid,29,27,2312,25.7,3,0,3,3,0,0,7,1,2.6,2.6,0.9,3.5,15,111,0.12,0.0,0.12,0.12,0.12,0.1,0.03,0.14,0.1,0.14
Santiago Cáseres,2018-2019,Villarreal,23,17,1588,17.6,0,1,1,0,0,0,10,0,0.5,0.5,1.1,1.6,11,101,0.0,0.06,0.06,0.0,0.06,0.03,0.06,0.09,0.03,0.09
Catena,2018-2019,Rayo Vallecano,2,2,176,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,2,9,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12
Santi Cazorla,2018-2019,Villarreal,35,30,2647,29.4,4,10,14,2,2,3,2,0,4.4,2.1,6.8,8.8,69,255,0.14,0.34,0.48,0.07,0.41,0.15,0.23,0.38,0.07,0.3
Dani Ceballos,2018-2019,Real Madrid,23,13,1248,13.9,3,0,3,3,0,0,3,0,2.3,2.3,1.2,3.5,38,140,0.22,0.0,0.22,0.22,0.22,0.16,0.09,0.25,0.16,0.25
Charles,2018-2019,Eibar,34,17,1739,19.3,14,1,15,8,6,7,4,0,12.2,6.7,1.4,8.1,10,55,0.72,0.05,0.78,0.41,0.47,0.63,0.07,0.7,0.35,0.42
Chechu,2018-2019,Rayo Vallecano,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chema,2018-2019,Levante,19,13,1254,13.9,2,0,2,2,0,0,7,0,0.6,0.6,0.7,1.3,3,31,0.14,0.0,0.14,0.14,0.14,0.05,0.05,0.1,0.05,0.1
Denis Cheryshev,2018-2019,Valencia,27,19,1706,19.0,2,2,4,2,0,0,2,0,3.7,3.7,7.6,11.4,55,64,0.11,0.11,0.21,0.11,0.21,0.2,0.4,0.6,0.2,0.6
Leandro Chichizola,2018-2019,Getafe,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Chukwueze,2018-2019,Villarreal,26,19,1706,19.0,5,2,7,5,0,0,2,0,5.2,5.2,1.5,6.7,102,55,0.26,0.11,0.37,0.26,0.37,0.27,0.08,0.35,0.27,0.35
Jasper Cillessen,2018-2019,Barcelona,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coke,2018-2019,Levante,27,19,1817,20.2,4,0,4,4,0,0,5,1,1.9,1.9,1.3,3.1,28,65,0.2,0.0,0.2,0.2,0.2,0.09,0.06,0.16,0.09,0.16
Álex Collado,2018-2019,Barcelona,1,0,85,0.9,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,3,1,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.11,0.11,0.11
